index,jobId,company,title,job,region,jobUrl,total_skill,total_skill_literal,reviewCount,average,salary,wlb,culture,possibility,management
51,1181324,(주)네오위즈,[네오위즈] 아이돌챔프 플랫폼 개발,"게임개발, 시스템엔지니어",경기,/companies/83745/job_postings/1181324/%EB%84%A4%EC%98%A4%EC%9C%84%EC%A6%88-%EC%95%84%EC%9D%B4%EB%8F%8C%EC%B1%94%ED%94%84-%ED%94%8C%EB%9E%AB%ED%8F%BC-%EA%B0%9C%EB%B0%9C/%EB%84%A4%EC%98%A4%EC%9C%84%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TypeScript', 'WEB', 'AWS', 'HTML', 'Git', 'CSS', 'Node닷js']",TypeScript WEB AWS HTML Git CSS Node닷js,276,3.0,3.0,3.0,3.0,2.0,2.0
53,1181341,(주)네오위즈,[네오위즈/ProjectSS] 신규 모바일 전략RPG 개발자 모집 (밸런스 기획),게임개발,서울,/companies/83745/job_postings/1181341/%EB%84%A4%EC%98%A4%EC%9C%84%EC%A6%88projectss-%EC%8B%A0%EA%B7%9C-%EB%AA%A8%EB%B0%94%EC%9D%BC-%EC%A0%84%EB%9E%B5rpg-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%AA%A8%EC%A7%91-%EB%B0%B8%EB%9F%B0%EC%8A%A4-%EA%B8%B0%ED%9A%8D-/%EB%84%A4%EC%98%A4%EC%9C%84%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Unity3D'],Unity3D,276,3.0,3.0,3.0,3.0,2.0,2.0
55,1181340,(주)네오위즈,[네오위즈/ProjectSS] 신규 모바일 전략RPG 개발자 모집 (기획 리딩),게임개발,경기,/companies/83745/job_postings/1181340/%EB%84%A4%EC%98%A4%EC%9C%84%EC%A6%88projectss-%EC%8B%A0%EA%B7%9C-%EB%AA%A8%EB%B0%94%EC%9D%BC-%EC%A0%84%EB%9E%B5rpg-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%AA%A8%EC%A7%91-%EA%B8%B0%ED%9A%8D-%EB%A6%AC%EB%94%A9-/%EB%84%A4%EC%98%A4%EC%9C%84%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Unity3D'],Unity3D,276,3.0,3.0,3.0,3.0,2.0,2.0
58,1181461,한화시스템(주) ICT부문,"보안진단, 보안시스템 운영",네트워크/보안/운영,충남,/companies/336387/job_postings/1181461/%EB%B3%B4%EC%95%88%EC%A7%84%EB%8B%A8-%EB%B3%B4%EC%95%88%EC%8B%9C%EC%8A%A4%ED%85%9C-%EC%9A%B4%EC%98%81/%ED%95%9C%ED%99%94%EC%8B%9C%EC%8A%A4%ED%85%9C-ict%EB%B6%80%EB%AC%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['WEB'],WEB,121,3.0,3.0,4.0,3.0,3.0,3.0
61,1181944,보맵(주),[iOS팀] iOS 개발자 모집,모바일앱개발,서울,/companies/320766/job_postings/1181944/ios%ED%8C%80-ios-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%AA%A8%EC%A7%91/%EB%B3%B4%EB%A7%B5?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['IOS', 'App', 'Jenkins', 'Git', 'Zeplin', 'Swift']",IOS App Jenkins Git Zeplin Swift,5,3.0,3.0,4.0,3.0,4.0,2.0
65,1181276,(주)우리홈쇼핑,DT본부 / M-Commerce(개발),데이터분석,서울,/companies/61556/job_postings/1181276/dt%EB%B3%B8%EB%B6%80--m-commerce%EA%B0%9C%EB%B0%9C/%EC%9A%B0%EB%A6%AC%ED%99%88%EC%87%BC%ED%95%91?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,341,2.0,3.0,3.0,3.0,2.0,2.0
67,1181134,(유)일루미나리안,개발팀 프론트 엔드 시니어 개발자 업무,"소프트웨어엔지니어, 모바일앱개발, 웹개발",서울,/companies/345669/job_postings/1181134/%EA%B0%9C%EB%B0%9C%ED%8C%80-%ED%94%84%EB%A1%A0%ED%8A%B8-%EC%97%94%EB%93%9C-%EC%8B%9C%EB%8B%88%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%97%85%EB%AC%B4/%EC%9D%BC%EB%A3%A8%EB%AF%B8%EB%82%98%EB%A6%AC%EC%95%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['React닷JS', 'TypeScript', 'WEB', 'JavaScript', 'HTML', 'Git', 'CSS']",React닷JS TypeScript WEB JavaScript HTML Git CSS,5,4.0,4.0,5.0,4.0,4.0,5.0
74,1181310,(주)네오위즈,[네오위즈/ProjectP] 싱글/콘솔 소울라이크 액션RPG 개발자 모집 (시네마틱 애니메이션),"게임개발, 그래픽디자인, 애니메이션디자인",경기,/companies/83745/job_postings/1181310/%EB%84%A4%EC%98%A4%EC%9C%84%EC%A6%88projectp-%EC%8B%B1%EA%B8%80%EC%BD%98%EC%86%94-%EC%86%8C%EC%9A%B8%EB%9D%BC%EC%9D%B4%ED%81%AC-%EC%95%A1%EC%85%98rpg-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%8B%9C%EB%84%A4%EB%A7%88%ED%8B%B1-%EC%95%A0%EB%8B%88%EB%A9%94%EC%9D%B4%EC%85%98/%EB%84%A4%EC%98%A4%EC%9C%84%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Maya'],Maya,276,3.0,3.0,3.0,3.0,2.0,2.0
75,1181383,(주)버즈니,AI/LAB] AI 데이터 분석 엔지니어(마케팅 분야),"데이터분석, 마케팅",서울,/companies/75938/job_postings/1181383/ailab-ai-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EB%A7%88%EC%BC%80%ED%8C%85-%EB%B6%84%EC%95%BC/%EB%B2%84%EC%A6%88%EB%8B%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'DB', 'Python']",WEB DB Python,34,3.0,3.0,4.0,3.0,3.0,3.0
76,1181371,(주)버즈니,[QA] 홈쇼핑모아 QA,QA(Quality Assurance),서울,/companies/75938/job_postings/1181371/qa-%ED%99%88%EC%87%BC%ED%95%91%EB%AA%A8%EC%95%84-qa/%EB%B2%84%EC%A6%88%EB%8B%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['JIRA', 'Git']",JIRA Git,34,3.0,3.0,4.0,3.0,3.0,3.0
78,1181165,(주)케이에스티모빌리티,안드로이드 앱 개발자,모바일앱개발,서울,/companies/370407/job_postings/1181165/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%95%B1-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EC%BC%80%EC%9D%B4%EC%97%90%EC%8A%A4%ED%8B%B0%EB%AA%A8%EB%B9%8C%EB%A6%AC%ED%8B%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Android', 'App']",Android App,3,2.0,3.0,2.0,2.0,3.0,2.0
79,1181378,(주)버즈니,[홈쇼핑모아] 서비스기획 PM,"기획, 프로젝트매니저",서울,/companies/75938/job_postings/1181378/%ED%99%88%EC%87%BC%ED%95%91%EB%AA%A8%EC%95%84-%EC%84%9C%EB%B9%84%EC%8A%A4%EA%B8%B0%ED%9A%8D-pm/%EB%B2%84%EC%A6%88%EB%8B%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['App'],App,34,3.0,3.0,4.0,3.0,3.0,3.0
80,1181373,(주)버즈니,[데이터 플랫폼]데이터 엔지니어 (전문연구요원 가능),데이터분석,서울,/companies/75938/job_postings/1181373/%EB%8D%B0%EC%9D%B4%ED%84%B0-%ED%94%8C%EB%9E%AB%ED%8F%BC%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%A0%84%EB%AC%B8%EC%97%B0%EA%B5%AC%EC%9A%94%EC%9B%90-%EA%B0%80%EB%8A%A5/%EB%B2%84%EC%A6%88%EB%8B%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['DB', 'Python', 'Kafka']",DB Python Kafka,34,3.0,3.0,4.0,3.0,3.0,3.0
81,1181219,(주)코드스테이츠,Data Analyst,데이터분석,서울,/companies/330950/job_postings/1181219/data-analyst/%EC%BD%94%EB%93%9C%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%B8%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,14,4.0,3.0,3.0,4.0,4.0,3.0
82,1181218,(주)코드스테이츠,Data Scientist,데이터분석,서울,/companies/330950/job_postings/1181218/data-scientist/%EC%BD%94%EB%93%9C%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%B8%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['ML', 'DL', 'Python', 'Data']",ML DL Python Data,14,4.0,3.0,3.0,4.0,4.0,3.0
83,1181212,(주)코드스테이츠,Junior Data Engineer,데이터분석,서울,/companies/330950/job_postings/1181212/junior-data-engineer/%EC%BD%94%EB%93%9C%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%B8%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'Python', 'Data']",WEB Python Data,14,4.0,3.0,3.0,4.0,4.0,3.0
84,1180838,현대자동차(주),[전략기술] 디지털트윈 예측모델 학습 및 운영,데이터분석,서울,/companies/1289/job_postings/1180838/%EC%A0%84%EB%9E%B5%EA%B8%B0%EC%88%A0-%EB%94%94%EC%A7%80%ED%84%B8%ED%8A%B8%EC%9C%88-%EC%98%88%EC%B8%A1%EB%AA%A8%EB%8D%B8-%ED%95%99%EC%8A%B5-%EB%B0%8F-%EC%9A%B4%EC%98%81/%ED%98%84%EB%8C%80%EC%9E%90%EB%8F%99%EC%B0%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['ML', 'TensorFlow', 'PyTorch', 'DL']",ML TensorFlow PyTorch DL,2095,3.0,4.0,3.0,3.0,3.0,3.0
85,1181163,쿠팡(주),Business Data Analyst 비즈니스 데이터분석가 경력 채용,"데이터분석, 컨설팅",서울,/companies/87444/job_postings/1181163/business-data-analyst-%EB%B9%84%EC%A6%88%EB%8B%88%EC%8A%A4-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80-%EA%B2%BD%EB%A0%A5-%EC%B1%84%EC%9A%A9/%EC%BF%A0%ED%8C%A1?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Hadoop', 'Python', 'Data']",Hadoop Python Data,2596,3.0,3.0,3.0,3.0,2.0,2.0
86,1181187,(주)마크로젠,데이터분석 (임상) (경력),데이터분석,서울,/companies/77982/job_postings/1181187/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EC%9E%84%EC%83%81-%EA%B2%BD%EB%A0%A5/%EB%A7%88%ED%81%AC%EB%A1%9C%EC%A0%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Linux'],Linux,203,2.0,2.0,3.0,2.0,2.0,2.0
87,1181052,잡플래닛 매칭서비스,국내 대기업 자회사 바이오기업 - IT 어플리케이션 운영,모바일앱개발,"서울, 경기",/companies/320559/job_postings/1181052/%EA%B5%AD%EB%82%B4-%EB%8C%80%EA%B8%B0%EC%97%85-%EC%9E%90%ED%9A%8C%EC%82%AC-%EB%B0%94%EC%9D%B4%EC%98%A4%EA%B8%B0%EC%97%85---it-%EC%96%B4%ED%94%8C%EB%A6%AC%EC%BC%80%EC%9D%B4%EC%85%98-%EC%9A%B4%EC%98%81/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['WEB'],WEB,1,5.0,4.0,2.0,5.0,4.0,5.0
91,1180832,현대자동차(주),[AIRS] Data Scientist,데이터분석,서울,/companies/1289/job_postings/1180832/airs-data-scientist/%ED%98%84%EB%8C%80%EC%9E%90%EB%8F%99%EC%B0%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TensorFlow', 'Python', 'Go', 'Data', 'PyTorch', 'C쁠블']",TensorFlow Python Go Data PyTorch C쁠블,2095,3.0,4.0,3.0,3.0,3.0,3.0
92,1180827,현대자동차(주),[AIRS] Android Engineer for Mobility,모바일앱개발,서울,/companies/1289/job_postings/1180827/airs-android-engineer-for-mobility/%ED%98%84%EB%8C%80%EC%9E%90%EB%8F%99%EC%B0%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Kotlin', 'Android', 'App']",Kotlin Android App,2095,3.0,4.0,3.0,3.0,3.0,3.0
93,1181496,(주)게임빌컴투스플랫폼,데이터베이스관리자,데이터분석,서울,/companies/321815/job_postings/1181496/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4%EA%B4%80%EB%A6%AC%EC%9E%90/%EA%B2%8C%EC%9E%84%EB%B9%8C%EC%BB%B4%ED%88%AC%EC%8A%A4%ED%94%8C%EB%9E%AB%ED%8F%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['NoSQL', 'Linux', 'MsSQL', 'GCP', 'Azure', 'DB']",NoSQL Linux MsSQL GCP Azure DB,40,2.0,3.0,3.0,2.0,3.0,2.0
94,1180954,(주)생각하는늑대,광고 플랫폼 리워드 앱 유지 보수 및 관리 (SM),"모바일앱개발, 소프트웨어엔지니어, 시스템엔지니어",전국,/companies/356665/job_postings/1180954/%EA%B4%91%EA%B3%A0-%ED%94%8C%EB%9E%AB%ED%8F%BC-%EB%A6%AC%EC%9B%8C%EB%93%9C-%EC%95%B1-%EC%9C%A0%EC%A7%80-%EB%B3%B4%EC%88%98-%EB%B0%8F-%EA%B4%80%EB%A6%AC-sm/%EC%83%9D%EA%B0%81%ED%95%98%EB%8A%94%EB%8A%91%EB%8C%80?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['React닷JS', 'IOS', 'WEB', 'Redux', 'Java', 'Git', 'App']",React닷JS IOS WEB Redux Java Git App,5,2.0,2.0,2.0,3.0,3.0,2.0
95,1180712,(주)카카오엔터프라이즈,[클라우드서비스] 네트워크 개발자 영입,네트워크/보안/운영,경기,/companies/353508/job_postings/1180712/%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%EC%84%9C%EB%B9%84%EC%8A%A4-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%98%81%EC%9E%85/%EC%B9%B4%EC%B9%B4%EC%98%A4%EC%97%94%ED%84%B0%ED%94%84%EB%9D%BC%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Python', 'Go', 'Linux', 'AWS', 'Kubernetes', 'GCP', 'Azure', 'C언어', 'C쁠블']",Python Go Linux AWS Kubernetes GCP Azure C언어 C쁠블,31,4.0,4.0,4.0,4.0,3.0,3.0
96,1180711,(주)카카오엔터프라이즈,클라우드 개발자(Monitoring as a Service) 영입,네트워크/보안/운영,경기,/companies/353508/job_postings/1180711/%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90monitoring-as-a-service-%EC%98%81%EC%9E%85/%EC%B9%B4%EC%B9%B4%EC%98%A4%EC%97%94%ED%84%B0%ED%94%84%EB%9D%BC%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'Python', 'Kafka', 'Go', 'AWS', 'Kubernetes', 'Java', 'GCP', 'Azure', 'Data']",Spark Python Kafka Go AWS Kubernetes Java GCP Azure Data,31,4.0,4.0,4.0,4.0,3.0,3.0
97,1180707,(주)카카오엔터프라이즈,[클라우드플랫폼] 클라우드 인프라 엔지니어 영입,기획,경기,/companies/353508/job_postings/1180707/%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%ED%94%8C%EB%9E%AB%ED%8F%BC-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%EC%9D%B8%ED%94%84%EB%9D%BC-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%98%81%EC%9E%85/%EC%B9%B4%EC%B9%B4%EC%98%A4%EC%97%94%ED%84%B0%ED%94%84%EB%9D%BC%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Python', 'Go', 'Linux', 'AWS', 'GCP', 'Azure']",Python Go Linux AWS GCP Azure,31,4.0,4.0,4.0,4.0,3.0,3.0
98,1180699,(주)카카오엔터프라이즈,[클라우드플랫폼] 데이터베이스 엔지니어 영입,데이터분석,경기,/companies/353508/job_postings/1180699/%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%ED%94%8C%EB%9E%AB%ED%8F%BC-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%98%81%EC%9E%85/%EC%B9%B4%EC%B9%B4%EC%98%A4%EC%97%94%ED%84%B0%ED%94%84%EB%9D%BC%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['PostgreSQL', 'Linux', 'MsSQL', 'Kubernetes', 'Oracle', 'DB']",PostgreSQL Linux MsSQL Kubernetes Oracle DB,31,4.0,4.0,4.0,4.0,3.0,3.0
99,1181155,(주)더위버크리에이티브,[경력] 컨텐츠기획&웹서비스기획&PM 정규직 채용,"기획, 프로젝트매니저",서울,/companies/81417/job_postings/1181155/%EA%B2%BD%EB%A0%A5-%EC%BB%A8%ED%85%90%EC%B8%A0%EA%B8%B0%ED%9A%8D%EC%9B%B9%EC%84%9C%EB%B9%84%EC%8A%A4%EA%B8%B0%ED%9A%8Dpm-%EC%A0%95%EA%B7%9C%EC%A7%81-%EC%B1%84%EC%9A%A9/%EB%8D%94%EC%9C%84%EB%B2%84%ED%81%AC%EB%A6%AC%EC%97%90%EC%9D%B4%ED%8B%B0%EB%B8%8C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['WEB'],WEB,53,3.0,2.0,3.0,3.0,3.0,2.0
100,1181096,고영테크놀러지(주),[고영 베트남] 머신 비전 팀 - QA 엔지니어 _ 검사 비전 팀,QA(Quality Assurance),해외,/companies/85475/job_postings/1181096/%EA%B3%A0%EC%98%81-%EB%B2%A0%ED%8A%B8%EB%82%A8-%EB%A8%B8%EC%8B%A0-%EB%B9%84%EC%A0%84-%ED%8C%80----qa-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4--%EA%B2%80%EC%82%AC-%EB%B9%84%EC%A0%84-%ED%8C%80/%EA%B3%A0%EC%98%81%ED%85%8C%ED%81%AC%EB%86%80%EB%9F%AC%EC%A7%80?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Python', 'JIRA', 'Jenkins', 'Git', 'C언어', 'C쁠블']",Python JIRA Jenkins Git C언어 C쁠블,187,2.0,3.0,2.0,2.0,3.0,2.0
101,1180559,버즈빌(주),품질검증 매니저 Quality Assurance Manager,QA(Quality Assurance),서울,/companies/313882/job_postings/1180559/%ED%92%88%EC%A7%88%EA%B2%80%EC%A6%9D-%EB%A7%A4%EB%8B%88%EC%A0%80-quality-assurance-manager/%EB%B2%84%EC%A6%88%EB%B9%8C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'App']",WEB App,50,4.0,3.0,3.0,4.0,3.0,4.0
102,1180898,엘지전자(주),[글로벌마케팅센터] Data Scientist,데이터분석,서울,/companies/19514/job_postings/1180898/%EA%B8%80%EB%A1%9C%EB%B2%8C%EB%A7%88%EC%BC%80%ED%8C%85%EC%84%BC%ED%84%B0-data-scientist/%EC%97%98%EC%A7%80%EC%A0%84%EC%9E%90?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Hadoop', 'Python', 'Data']",Hadoop Python Data,4594,3.0,3.0,3.0,3.0,3.0,2.0
103,1180889,엘지전자(주),[글로벌마케팅센터] SEO(Search Engine Optimization),기획,서울,/companies/19514/job_postings/1180889/%EA%B8%80%EB%A1%9C%EB%B2%8C%EB%A7%88%EC%BC%80%ED%8C%85%EC%84%BC%ED%84%B0-seosearch-engine-optimization/%EC%97%98%EC%A7%80%EC%A0%84%EC%9E%90?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['HTML', 'JavaScript', 'CSS']",HTML JavaScript CSS,4594,3.0,3.0,3.0,3.0,3.0,2.0
104,1180888,엘지전자(주),[글로벌마케팅센터] 이커머스 App 구축,"모바일앱개발, 프로젝트매니저",서울,/companies/19514/job_postings/1180888/%EA%B8%80%EB%A1%9C%EB%B2%8C%EB%A7%88%EC%BC%80%ED%8C%85%EC%84%BC%ED%84%B0-%EC%9D%B4%EC%BB%A4%EB%A8%B8%EC%8A%A4-app-%EA%B5%AC%EC%B6%95/%EC%97%98%EC%A7%80%EC%A0%84%EC%9E%90?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['닷NET', 'IOS', 'WEB', 'Android', 'Java', 'App']",닷NET IOS WEB Android Java App,4594,3.0,3.0,3.0,3.0,3.0,2.0
105,1180732,(주)카카오엔터프라이즈,[클라우드인프라] 인프라 네트워크 개발자(NetDevOps) 영입,네트워크/보안/운영,경기,/companies/353508/job_postings/1180732/%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%EC%9D%B8%ED%94%84%EB%9D%BC-%EC%9D%B8%ED%94%84%EB%9D%BC-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EA%B0%9C%EB%B0%9C%EC%9E%90netdevops-%EC%98%81%EC%9E%85/%EC%B9%B4%EC%B9%B4%EC%98%A4%EC%97%94%ED%84%B0%ED%94%84%EB%9D%BC%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Redis', 'Spring', 'Python']",Redis Spring Python,31,4.0,4.0,4.0,4.0,3.0,3.0
106,1180717,(주)카카오엔터프라이즈,[클라우드플랫폼] NoSQL 데이터베이스 엔지니어 영입,데이터분석,경기,/companies/353508/job_postings/1180717/%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%ED%94%8C%EB%9E%AB%ED%8F%BC-nosql-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%98%81%EC%9E%85/%EC%B9%B4%EC%B9%B4%EC%98%A4%EC%97%94%ED%84%B0%ED%94%84%EB%9D%BC%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['NoSQL', 'MongoDB', 'Kubernetes', 'Data', 'DB']",NoSQL MongoDB Kubernetes Data DB,31,4.0,4.0,4.0,4.0,3.0,3.0
107,1180710,(주)카카오엔터프라이즈,[클라우드서비스] APAAS 서버 개발자 영입,네트워크/보안/운영,경기,/companies/353508/job_postings/1180710/%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%EC%84%9C%EB%B9%84%EC%8A%A4-apaas-%EC%84%9C%EB%B2%84-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%98%81%EC%9E%85/%EC%B9%B4%EC%B9%B4%EC%98%A4%EC%97%94%ED%84%B0%ED%94%84%EB%9D%BC%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Git', 'Jenkins', 'Docker', 'App']",Git Jenkins Docker App,31,4.0,4.0,4.0,4.0,3.0,3.0
109,1180753,(주)카카오모빌리티,인포테인먼트 시스템 클라이언트(Android) 개발자,모바일앱개발,경기,/companies/326438/job_postings/1180753/%EC%9D%B8%ED%8F%AC%ED%85%8C%EC%9D%B8%EB%A8%BC%ED%8A%B8-%EC%8B%9C%EC%8A%A4%ED%85%9C-%ED%81%B4%EB%9D%BC%EC%9D%B4%EC%96%B8%ED%8A%B8android-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EC%B9%B4%EC%B9%B4%EC%98%A4%EB%AA%A8%EB%B9%8C%EB%A6%AC%ED%8B%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Kotlin', 'Android', 'App']",Kotlin Android App,37,3.0,3.0,4.0,4.0,3.0,3.0
113,1180352,(주)중고나라,[중고나라] 데이터매니지먼트 리더 부문 채용,"데이터분석, 마케팅, 시장조사/분석",서울,/companies/321262/job_postings/1180352/%EC%A4%91%EA%B3%A0%EB%82%98%EB%9D%BC-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%A7%A4%EB%8B%88%EC%A7%80%EB%A8%BC%ED%8A%B8-%EB%A6%AC%EB%8D%94-%EB%B6%80%EB%AC%B8-%EC%B1%84%EC%9A%A9/%EC%A4%91%EA%B3%A0%EB%82%98%EB%9D%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'App']",WEB App,72,2.0,3.0,3.0,3.0,3.0,2.0
114,1180653,뤼이드(주),Data Engineer,데이터분석,전국,/companies/94714/job_postings/1180653/data-engineer/%EB%A4%BC%EC%9D%B4%EB%93%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'Python', 'Kafka', 'Go', 'AWS', 'Kubernetes', 'Kotlin', 'GCP', 'Azure', 'Data', 'Scala']",Spark Python Kafka Go AWS Kubernetes Kotlin GCP Azure Data Scala,53,3.0,3.0,3.0,3.0,3.0,3.0
115,1180963,잡플래닛 매칭서비스,국내 중견 게임사 - 서버 개발자,게임개발,서울,/companies/320559/job_postings/1180963/%EA%B5%AD%EB%82%B4-%EC%A4%91%EA%B2%AC-%EA%B2%8C%EC%9E%84%EC%82%AC----%EC%84%9C%EB%B2%84-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['C언어', 'C쁠블']",C언어 C쁠블,1,5.0,4.0,2.0,5.0,4.0,5.0
116,1180961,잡플래닛 매칭서비스,국내 중견 게임사 - 신규프로젝트 게임기획,"게임개발, 기획",서울,/companies/320559/job_postings/1180961/%EA%B5%AD%EB%82%B4-%EC%A4%91%EA%B2%AC-%EA%B2%8C%EC%9E%84%EC%82%AC----%EC%8B%A0%EA%B7%9C%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EA%B2%8C%EC%9E%84%EA%B8%B0%ED%9A%8D/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Unity3D'],Unity3D,1,5.0,4.0,2.0,5.0,4.0,5.0
